route_id,service_id,trip_id,trip_headsign,trip_long_name,direction_code,shape_id,wheelchair_accessible
6c921c6b3e469463350a65fa41c770ee,164445,1088137,Jõgeva,Jõgeva - Painküla -Härjanurme - Siimusti - Jõgeva,A>B>C,30850,0
8f31c64aa421dd490cac0ba76c9d31f8,164448,1342710,Põltsamaa,Jõgeva - Siimusti - Aidu -  Lustivere - Põltsamaa,A>C,58357,0
7449083ccf427ee7b81213e72b04e252,165026,1856442,Kihelkonna,Kuressaare-Kärla-Pidula-Kihelk.-Kõruse-Kihelkonna,A>B,48711,0
7449083ccf427ee7b81213e72b04e252,165065,1856443,Kihelkonna,Kõruse Undva-Veere-Kõruse-Kihelkonna(tellimisel),A>C,48712,0
09622f7ac00fb7423cdef6516125279a,165036,1072495,Seli,Kärmu - Iru - Seli,B>A,9410,1
09622f7ac00fb7423cdef6516125279a,165036,1072497,Seli,Kärmu - Iru - Seli,B>A,9410,1
09622f7ac00fb7423cdef6516125279a,165036,1072499,Seli,Kärmu - Iru - Seli,B>A,9410,1
09622f7ac00fb7423cdef6516125279a,165036,1072501,Seli,Kärmu - Iru - Seli,B>A,9410,1
09622f7ac00fb7423cdef6516125279a,165036,1072505,Seli,Kärmu - Iru - Seli,B>A,9410,1
09622f7ac00fb7423cdef6516125279a,165036,1072507,Seli,Kärmu - Iru - Seli,B>A,9410,1
09622f7ac00fb7423cdef6516125279a,165036,1072509,Seli,Kärmu - Iru - Seli,B>A,9410,1
09622f7ac00fb7423cdef6516125279a,165036,1072511,Seli,Kärmu - Iru - Seli,B>A,9410,1
09622f7ac00fb7423cdef6516125279a,165036,1072494,Kärmu,Seli - Iru - Kärmu,A>B,9409,1
09622f7ac00fb7423cdef6516125279a,165036,1072496,Kärmu,Seli - Iru - Kärmu,A>B,9409,1
09622f7ac00fb7423cdef6516125279a,165036,1072498,Kärmu,Seli - Iru - Kärmu,A>B,9409,1
09622f7ac00fb7423cdef6516125279a,165036,1072500,Kärmu,Seli - Iru - Kärmu,A>B,9409,1
09622f7ac00fb7423cdef6516125279a,165036,1072504,Kärmu,Seli - Iru - Kärmu,A>B,9409,1
09622f7ac00fb7423cdef6516125279a,165036,1072506,Kärmu,Seli - Iru - Kärmu,A>B,9409,1
09622f7ac00fb7423cdef6516125279a,165036,1072508,Kärmu,Seli - Iru - Kärmu,A>B,9409,1
09622f7ac00fb7423cdef6516125279a,165036,1072510,Kärmu,Seli - Iru - Kärmu,A>B,9409,1
52a79abdd82adaa8b360c865845ee77e,165268,1219676,Keskväljak,Kesklinn-Smuuli-Kellamäe-Smuuli-Keskväljak,A>B,51800,0
52a79abdd82adaa8b360c865845ee77e,165269,1219677,Keskväljak,Kesklinn-Smuuli-Kellamäe-Smuuli-Keskväljak,A>B,51800,0
52a79abdd82adaa8b360c865845ee77e,165270,1219678,Keskväljak,Kesklinn-Smuuli-Kellamäe-Smuuli-Keskväljak,A>B,51800,0
52a79abdd82adaa8b360c865845ee77e,165271,1219679,Keskväljak,Kesklinn-Smuuli-Kellamäe-Smuuli-Keskväljak,A>B,51800,0
52a79abdd82adaa8b360c865845ee77e,165272,1219680,Keskväljak,Kesklinn-Smuuli-Kellamäe-Smuuli-Keskväljak,A>B,51800,0
15d796667b652d39210822aea6062096,165511,1634029,Pärnu bussijaam,Ikla piiripunkt - Häädemeeste - Pärnu,B>A,48813,0
15d796667b652d39210822aea6062096,165513,1634031,Pärnu bussijaam,Ikla piiripunkt - Häädemeeste - Pärnu,B>A,48813,0
15d796667b652d39210822aea6062096,165514,1634033,Pärnu bussijaam,Ikla piiripunkt - Häädemeeste - Pärnu,B>A,48813,0
15d796667b652d39210822aea6062096,165508,1634027,Ikla piiripunkt,Pärnu - Häädemeeste - Ikla piiripunkt,A>B,42009,0
15d796667b652d39210822aea6062096,165511,1634028,Ikla piiripunkt,Pärnu - Häädemeeste - Ikla piiripunkt,A>B,42009,0
15d796667b652d39210822aea6062096,165513,1634030,Ikla piiripunkt,Pärnu - Häädemeeste - Ikla piiripunkt,A>B,42009,0
15d796667b652d39210822aea6062096,165514,1634032,Ikla piiripunkt,Pärnu - Häädemeeste - Ikla piiripunkt,A>B,42009,0
15d796667b652d39210822aea6062096,165514,1634034,Ikla piiripunkt,Pärnu - Häädemeeste - Ikla piiripunkt,A>B,42009,0
9aa233d4d6b4a15a7310de2b7884cbe1,165526,1634036,Pärnu bussijaam,Kabli - Häädemeeste - Pärnu,B>A,50305,0
9aa233d4d6b4a15a7310de2b7884cbe1,165526,1634035,Kabli,Pärnu - Häädemeeste - Kabli,A>B,42021,0
6d646592baaee9f166de497e042ffce7,165540,1634037,Pärnu bussijaam,Ikla piiripunkt - Häädemeeste - Soometsa - Pärnu,A>B,48845,0
71891b02e339589df7c1476d0686374c,165568,1075655,Põltsamaa,Põltsamaa - Annikvere - Umbusi - Põltsamaa,A>B4>A,48851,0
433e6450c2397eb7671f42f1bb7effa8,165569,1341707,Jõgeva,Jõgeva - Siimusti - Saduküla - Jõune - Siimusti - Jõgeva,A>A,58267,0
3c27136d597fc97b60b0adc9f0594dc3,165570,1075657,Jõgeva,Jõgeva - Kuremaa - Palamuse - Maarja - Luua - Palamuse - Kuremaa - Jõgeva,A>A,33089,0
f6782d02ddd9583b50a39901784e11ba,165606,1129677,Jõgeva,Jõgeva - Kaarepere - Luua - Palamuse - Tabivere - Jõgeva,A>B>A,57555,0
c06632fbea65ed08ea9f75b9724d9ce7,165607,1075669,Pataste,Jõgeva - Kuremaa - Palamuse - Maarja - Pataste,A>C1>B,48849,0
750db10afa2eebb6d373efc2a8df88c3,165915,1681973,KURESSAARE,Tallinn - Kuressaare,B>A,49078,0
750db10afa2eebb6d373efc2a8df88c3,165915,1681972,Tallinna bussijaam,Kuressaare - Tallinn,A>B,49077,0
db605ff86483e2d72ffa753202715a31,166106,1083439,Rabahall,Mai kool - Papiniidu - Tähe - KEK - Rabahall,A>B,29971,0
db605ff86483e2d72ffa753202715a31,166106,1083440,Raja,Rabahall - KEK - Tähe - Papiniidu - Raja,B>A,29972,0
506afdbcb8652d4e689e15aea365b9d2,166170,1643576,Viljandi bussijaam,Viljandi - Savikoti - Pärsti - Savikoti - Viljandi,A>A,49069,0
6264b53ce41d605cc04cb3e457402b29,166288,1468357,Tartu bussijaam,Kambja - Aarike - Tartu,B>C>A,61379,0
2aeebe2e5f4c4c9e10597aad28979d76,166322,1470055,Tartu bussijaam,Tartu - Lennujaam - Uhti keskus - Tartu,A>C>A,61414,0
ae2e6042dda4c0e98c94a43b6af7facc,166515,1643874,Türi bussijaam,Paide keskväljak - Türi bussijaam,B2>B3,29887,0
ae2e6042dda4c0e98c94a43b6af7facc,166515,1643873,Keskväljak,Särevere - Türi - Paide keskväljak,A1>B2,29886,0
6fcd03b5257bd124529b71b8d492afb0,166516,1643875,Türi bussijaam,Türi bussijaam - Oisu - Retla - Türi bussijaam,A1>B4>A1,49164,0
945e4ed70b32518210a66731e18ea069,166518,1644578,Türi bussijaam,Türi bussijaam - Äiamaa - Kärevere - Türi bussijaam,C3>B2>C3,47590,0
945e4ed70b32518210a66731e18ea069,166518,1644579,Türi bussijaam,Türi bussijaam - Äiamaa - Kärevere - Türi bussijaam,C3>B2>C3,47590,0
945e4ed70b32518210a66731e18ea069,166520,1596137,Türi bussijaam,Tehnika - Türi - Kärevere - Türi bussijaam,C>A3,47552,0
51ca957840814c24a8d449c91217e23a,166530,1088553,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166530,1088555,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166530,1088557,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166530,1088559,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166530,1088561,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166530,1088563,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166530,1088565,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166530,1088567,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166530,1088569,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166530,1088571,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166530,1088573,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166530,1088575,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166530,1088577,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166530,1088579,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166530,1088581,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166530,1088583,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166530,1088585,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166530,1088587,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166530,1088589,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166531,1088594,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166531,1088596,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166531,1088598,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166531,1088600,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166531,1088602,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166531,1088604,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166531,1088606,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166531,1088608,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166531,1088610,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166531,1088612,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166531,1088614,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166531,1088616,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166531,1088618,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166531,1088620,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166531,1088622,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166531,1088624,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166531,1088626,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166532,1088631,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166532,1088633,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166532,1088635,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166532,1088637,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166532,1088639,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166532,1088641,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166532,1088643,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166532,1088645,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166532,1088647,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166532,1088649,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166532,1088651,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166532,1088653,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166532,1088655,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166532,1088657,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166532,1088659,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166532,1088661,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166532,1088663,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166532,1088665,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166532,1088667,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166533,1088671,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166533,1088673,Priisle,Majaka põik - Priisle,B>A,11038,1
