fare_id,route_id,origin_id,destination_id
1,8b0ca360ae136b918aed7303c84f0ce6,32676,32277
1,8b0ca360ae136b918aed7303c84f0ce6,32594,31921
1,8b0ca360ae136b918aed7303c84f0ce6,32676,32411
1,8b0ca360ae136b918aed7303c84f0ce6,133710,32594
1,8b0ca360ae136b918aed7303c84f0ce6,26255,133710
1,8b0ca360ae136b918aed7303c84f0ce6,32676,31921
1,8b0ca360ae136b918aed7303c84f0ce6,26255,25480
1,8b0ca360ae136b918aed7303c84f0ce6,32594,32277
1,8b0ca360ae136b918aed7303c84f0ce6,25480,32594
1,8b0ca360ae136b918aed7303c84f0ce6,32411,32277
1,8b0ca360ae136b918aed7303c84f0ce6,26255,32277
1,8b0ca360ae136b918aed7303c84f0ce6,26255,32676
1,8b0ca360ae136b918aed7303c84f0ce6,25480,32580
1,8b0ca360ae136b918aed7303c84f0ce6,32277,31921
1,8b0ca360ae136b918aed7303c84f0ce6,26255,31921
1,8b0ca360ae136b918aed7303c84f0ce6,32676,133710
1,8b0ca360ae136b918aed7303c84f0ce6,26255,32411
1,8b0ca360ae136b918aed7303c84f0ce6,133710,32580
1,8b0ca360ae136b918aed7303c84f0ce6,25480,32277
1,8b0ca360ae136b918aed7303c84f0ce6,32411,32594
1,8b0ca360ae136b918aed7303c84f0ce6,133710,32277
1,8b0ca360ae136b918aed7303c84f0ce6,25480,32676
1,8b0ca360ae136b918aed7303c84f0ce6,26255,32580
1,8b0ca360ae136b918aed7303c84f0ce6,32676,32594
1,8b0ca360ae136b918aed7303c84f0ce6,133710,32411
1,8b0ca360ae136b918aed7303c84f0ce6,133710,31921
1,8b0ca360ae136b918aed7303c84f0ce6,25480,32411
1,8b0ca360ae136b918aed7303c84f0ce6,25480,31921
1,8b0ca360ae136b918aed7303c84f0ce6,32277,32580
1,8b0ca360ae136b918aed7303c84f0ce6,32580,31921
1,8b0ca360ae136b918aed7303c84f0ce6,32594,32580
1,8b0ca360ae136b918aed7303c84f0ce6,32411,32580
1,8b0ca360ae136b918aed7303c84f0ce6,25480,133710
1,8b0ca360ae136b918aed7303c84f0ce6,26255,32594
1,8b0ca360ae136b918aed7303c84f0ce6,32676,32580
45,ab7994351c48562006b5bf40b34ad058,28776,28078
45,ab7994351c48562006b5bf40b34ad058,27287,21796
45,ab7994351c48562006b5bf40b34ad058,30261,26166
45,ab7994351c48562006b5bf40b34ad058,23851,28004
45,ab7994351c48562006b5bf40b34ad058,26999,26166
45,ab7994351c48562006b5bf40b34ad058,22419,23851
45,ab7994351c48562006b5bf40b34ad058,26719,26166
45,ab7994351c48562006b5bf40b34ad058,22428,26166
45,ab7994351c48562006b5bf40b34ad058,21299,28609
45,ab7994351c48562006b5bf40b34ad058,29526,28078
45,ab7994351c48562006b5bf40b34ad058,29526,21796
45,ab7994351c48562006b5bf40b34ad058,28776,29526
45,ab7994351c48562006b5bf40b34ad058,22419,26719
45,ab7994351c48562006b5bf40b34ad058,28776,21796
45,ab7994351c48562006b5bf40b34ad058,27287,28078
45,ab7994351c48562006b5bf40b34ad058,24620,27287
45,ab7994351c48562006b5bf40b34ad058,27287,30261
45,ab7994351c48562006b5bf40b34ad058,28776,22428
45,ab7994351c48562006b5bf40b34ad058,22419,27287
45,ab7994351c48562006b5bf40b34ad058,28776,30261
45,ab7994351c48562006b5bf40b34ad058,24620,26719
45,ab7994351c48562006b5bf40b34ad058,22428,28004
45,ab7994351c48562006b5bf40b34ad058,28776,26999
45,ab7994351c48562006b5bf40b34ad058,23851,26166
45,ab7994351c48562006b5bf40b34ad058,29526,26999
45,ab7994351c48562006b5bf40b34ad058,26999,28004
45,ab7994351c48562006b5bf40b34ad058,28078,21796
45,ab7994351c48562006b5bf40b34ad058,29526,30261
45,ab7994351c48562006b5bf40b34ad058,26719,28004
45,ab7994351c48562006b5bf40b34ad058,29526,22428
45,ab7994351c48562006b5bf40b34ad058,30261,28004
45,ab7994351c48562006b5bf40b34ad058,23851,22428
45,ab7994351c48562006b5bf40b34ad058,22428,28078
45,ab7994351c48562006b5bf40b34ad058,23851,26999
45,ab7994351c48562006b5bf40b34ad058,21299,27287
45,ab7994351c48562006b5bf40b34ad058,29526,26166
45,ab7994351c48562006b5bf40b34ad058,23851,30261
45,ab7994351c48562006b5bf40b34ad058,30261,28078
45,ab7994351c48562006b5bf40b34ad058,28776,26166
45,ab7994351c48562006b5bf40b34ad058,26719,28078
45,ab7994351c48562006b5bf40b34ad058,26999,28078
45,ab7994351c48562006b5bf40b34ad058,27287,26166
45,ab7994351c48562006b5bf40b34ad058,22419,21299
45,ab7994351c48562006b5bf40b34ad058,30261,21796
45,ab7994351c48562006b5bf40b34ad058,26999,21796
45,ab7994351c48562006b5bf40b34ad058,28078,28004
45,ab7994351c48562006b5bf40b34ad058,24620,28609
45,ab7994351c48562006b5bf40b34ad058,26719,21796
45,ab7994351c48562006b5bf40b34ad058,22428,21796
45,ab7994351c48562006b5bf40b34ad058,23851,29526
45,ab7994351c48562006b5bf40b34ad058,23851,21796
45,ab7994351c48562006b5bf40b34ad058,28078,26166
45,ab7994351c48562006b5bf40b34ad058,27287,28004
45,ab7994351c48562006b5bf40b34ad058,21299,26719
45,ab7994351c48562006b5bf40b34ad058,23851,28078
45,ab7994351c48562006b5bf40b34ad058,24620,28004
45,ab7994351c48562006b5bf40b34ad058,22428,26719
45,ab7994351c48562006b5bf40b34ad058,28776,28004
45,ab7994351c48562006b5bf40b34ad058,22428,30261
45,ab7994351c48562006b5bf40b34ad058,29526,28004
45,ab7994351c48562006b5bf40b34ad058,26999,26719
45,ab7994351c48562006b5bf40b34ad058,26719,30261
45,ab7994351c48562006b5bf40b34ad058,22419,28609
45,ab7994351c48562006b5bf40b34ad058,26999,30261
45,ab7994351c48562006b5bf40b34ad058,28776,21299
45,ab7994351c48562006b5bf40b34ad058,28609,28004
45,ab7994351c48562006b5bf40b34ad058,22419,24620
45,ab7994351c48562006b5bf40b34ad058,24620,21299
45,ab7994351c48562006b5bf40b34ad058,26999,22428
45,ab7994351c48562006b5bf40b34ad058,24620,28078
45,ab7994351c48562006b5bf40b34ad058,28609,28078
45,ab7994351c48562006b5bf40b34ad058,23851,21299
45,ab7994351c48562006b5bf40b34ad058,28609,21796
45,ab7994351c48562006b5bf40b34ad058,21299,26166
45,ab7994351c48562006b5bf40b34ad058,29526,27287
45,ab7994351c48562006b5bf40b34ad058,24620,29526
45,ab7994351c48562006b5bf40b34ad058,22428,28609
45,ab7994351c48562006b5bf40b34ad058,22419,26999
45,ab7994351c48562006b5bf40b34ad058,24620,21796
45,ab7994351c48562006b5bf40b34ad058,26719,28609
45,ab7994351c48562006b5bf40b34ad058,22419,30261
45,ab7994351c48562006b5bf40b34ad058,26999,28609
45,ab7994351c48562006b5bf40b34ad058,28776,27287
45,ab7994351c48562006b5bf40b34ad058,22419,22428
45,ab7994351c48562006b5bf40b34ad058,23851,24620
45,ab7994351c48562006b5bf40b34ad058,23851,28609
45,ab7994351c48562006b5bf40b34ad058,28776,23851
45,ab7994351c48562006b5bf40b34ad058,27287,26719
45,ab7994351c48562006b5bf40b34ad058,22419,28078
45,ab7994351c48562006b5bf40b34ad058,21299,28004
45,ab7994351c48562006b5bf40b34ad058,26166,21796
45,ab7994351c48562006b5bf40b34ad058,24620,22428
45,ab7994351c48562006b5bf40b34ad058,22419,21796
45,ab7994351c48562006b5bf40b34ad058,24620,26999
45,ab7994351c48562006b5bf40b34ad058,28776,26719
45,ab7994351c48562006b5bf40b34ad058,24620,30261
45,ab7994351c48562006b5bf40b34ad058,22419,29526
45,ab7994351c48562006b5bf40b34ad058,29526,26719
45,ab7994351c48562006b5bf40b34ad058,28609,30261
45,ab7994351c48562006b5bf40b34ad058,28609,26166
45,ab7994351c48562006b5bf40b34ad058,21299,21796
45,ab7994351c48562006b5bf40b34ad058,26166,28004
45,ab7994351c48562006b5bf40b34ad058,23851,26719
45,ab7994351c48562006b5bf40b34ad058,28776,22419
45,ab7994351c48562006b5bf40b34ad058,24620,26166
45,ab7994351c48562006b5bf40b34ad058,21299,29526
45,ab7994351c48562006b5bf40b34ad058,27287,28609
45,ab7994351c48562006b5bf40b34ad058,28776,24620
45,ab7994351c48562006b5bf40b34ad058,26999,27287
45,ab7994351c48562006b5bf40b34ad058,28776,28609
45,ab7994351c48562006b5bf40b34ad058,28004,21796
45,ab7994351c48562006b5bf40b34ad058,22419,28004
45,ab7994351c48562006b5bf40b34ad058,21299,28078
45,ab7994351c48562006b5bf40b34ad058,29526,28609
45,ab7994351c48562006b5bf40b34ad058,22428,27287
45,ab7994351c48562006b5bf40b34ad058,22419,26166
45,ab7994351c48562006b5bf40b34ad058,21299,22428
45,ab7994351c48562006b5bf40b34ad058,21299,30261
45,ab7994351c48562006b5bf40b34ad058,23851,27287
45,ab7994351c48562006b5bf40b34ad058,21299,26999
45,9a6d422cc4b1a4515981d9783e692f4a,29165,31783
45,9a6d422cc4b1a4515981d9783e692f4a,24620,28776
45,9a6d422cc4b1a4515981d9783e692f4a,26963,25708
45,9a6d422cc4b1a4515981d9783e692f4a,20390,25708
45,9a6d422cc4b1a4515981d9783e692f4a,21299,25664
45,9a6d422cc4b1a4515981d9783e692f4a,26999,29670
45,9a6d422cc4b1a4515981d9783e692f4a,28603,84894
45,9a6d422cc4b1a4515981d9783e692f4a,26999,125907
45,9a6d422cc4b1a4515981d9783e692f4a,31783,31403
45,9a6d422cc4b1a4515981d9783e692f4a,25710,28776
45,9a6d422cc4b1a4515981d9783e692f4a,28776,25665
45,9a6d422cc4b1a4515981d9783e692f4a,29526,20179
45,9a6d422cc4b1a4515981d9783e692f4a,22716,28776
45,9a6d422cc4b1a4515981d9783e692f4a,23555,29313
45,9a6d422cc4b1a4515981d9783e692f4a,25708,28432
45,9a6d422cc4b1a4515981d9783e692f4a,22428,29313
45,9a6d422cc4b1a4515981d9783e692f4a,29178,29313
45,9a6d422cc4b1a4515981d9783e692f4a,28603,25664
45,9a6d422cc4b1a4515981d9783e692f4a,21299,84894
45,9a6d422cc4b1a4515981d9783e692f4a,83330,25708
45,9a6d422cc4b1a4515981d9783e692f4a,25665,23555
45,9a6d422cc4b1a4515981d9783e692f4a,29165,125907
45,9a6d422cc4b1a4515981d9783e692f4a,29165,29670
45,9a6d422cc4b1a4515981d9783e692f4a,28776,28420
45,9a6d422cc4b1a4515981d9783e692f4a,26999,31783
45,9a6d422cc4b1a4515981d9783e692f4a,26966,128509
45,9a6d422cc4b1a4515981d9783e692f4a,27792,21560
45,9a6d422cc4b1a4515981d9783e692f4a,20213,22716
45,9a6d422cc4b1a4515981d9783e692f4a,20213,25710
45,9a6d422cc4b1a4515981d9783e692f4a,20767,20390
45,9a6d422cc4b1a4515981d9783e692f4a,29568,30259
45,9a6d422cc4b1a4515981d9783e692f4a,23556,23851
45,9a6d422cc4b1a4515981d9783e692f4a,24739,25709
45,9a6d422cc4b1a4515981d9783e692f4a,28432,29313
45,9a6d422cc4b1a4515981d9783e692f4a,24620,22716
45,9a6d422cc4b1a4515981d9783e692f4a,20179,125907
45,9a6d422cc4b1a4515981d9783e692f4a,24620,25710
45,9a6d422cc4b1a4515981d9783e692f4a,29526,29670
45,9a6d422cc4b1a4515981d9783e692f4a,20392,128509
45,9a6d422cc4b1a4515981d9783e692f4a,125907,31403
45,9a6d422cc4b1a4515981d9783e692f4a,20179,29670
45,9a6d422cc4b1a4515981d9783e692f4a,20767,83330
45,9a6d422cc4b1a4515981d9783e692f4a,29526,125907
45,9a6d422cc4b1a4515981d9783e692f4a,28605,25709
45,9a6d422cc4b1a4515981d9783e692f4a,22716,25710
45,9a6d422cc4b1a4515981d9783e692f4a,26999,20179
45,9a6d422cc4b1a4515981d9783e692f4a,22428,29165
45,9a6d422cc4b1a4515981d9783e692f4a,29178,29165
45,9a6d422cc4b1a4515981d9783e692f4a,31403,84894
45,9a6d422cc4b1a4515981d9783e692f4a,28776,23556
45,9a6d422cc4b1a4515981d9783e692f4a,24739,26963
45,9a6d422cc4b1a4515981d9783e692f4a,24739,20390
45,9a6d422cc4b1a4515981d9783e692f4a,28605,83330
45,9a6d422cc4b1a4515981d9783e692f4a,26963,20767
45,9a6d422cc4b1a4515981d9783e692f4a,20767,25709
45,9a6d422cc4b1a4515981d9783e692f4a,29568,28432
45,9a6d422cc4b1a4515981d9783e692f4a,29165,20179
45,9a6d422cc4b1a4515981d9783e692f4a,20179,31783
45,9a6d422cc4b1a4515981d9783e692f4a,28605,26963
45,9a6d422cc4b1a4515981d9783e692f4a,28605,20390
45,9a6d422cc4b1a4515981d9783e692f4a,21560,29313
45,9a6d422cc4b1a4515981d9783e692f4a,24739,83330
45,9a6d422cc4b1a4515981d9783e692f4a,29526,31783
45,9a6d422cc4b1a4515981d9783e692f4a,24620,27792
45,9a6d422cc4b1a4515981d9783e692f4a,24620,28655
45,9a6d422cc4b1a4515981d9783e692f4a,21299,128509
45,9a6d422cc4b1a4515981d9783e692f4a,28603,24739
45,9a6d422cc4b1a4515981d9783e692f4a,30259,22866
45,9a6d422cc4b1a4515981d9783e692f4a,20213,25665
45,9a6d422cc4b1a4515981d9783e692f4a,22716,27792
45,9a6d422cc4b1a4515981d9783e692f4a,22716,28655
45,9a6d422cc4b1a4515981d9783e692f4a,27792,23851
45,9a6d422cc4b1a4515981d9783e692f4a,28655,23851
45,9a6d422cc4b1a4515981d9783e692f4a,28603,28605
45,9a6d422cc4b1a4515981d9783e692f4a,83330,81095
45,9a6d422cc4b1a4515981d9783e692f4a,30259,20048
45,9a6d422cc4b1a4515981d9783e692f4a,28776,28776
45,9a6d422cc4b1a4515981d9783e692f4a,26999,31403
45,9a6d422cc4b1a4515981d9783e692f4a,128509,28432
45,9a6d422cc4b1a4515981d9783e692f4a,20213,27792
45,9a6d422cc4b1a4515981d9783e692f4a,20213,28655
45,9a6d422cc4b1a4515981d9783e692f4a,29526,20392
45,9a6d422cc4b1a4515981d9783e692f4a,25708,25709
45,9a6d422cc4b1a4515981d9783e692f4a,31783,29670
45,9a6d422cc4b1a4515981d9783e692f4a,24620,25665
45,9a6d422cc4b1a4515981d9783e692f4a,26966,84894
45,9a6d422cc4b1a4515981d9783e692f4a,22866,128509
45,9a6d422cc4b1a4515981d9783e692f4a,22428,20048
45,9a6d422cc4b1a4515981d9783e692f4a,29178,20048
45,9a6d422cc4b1a4515981d9783e692f4a,26999,28603
45,9a6d422cc4b1a4515981d9783e692f4a,20213,28420
45,9a6d422cc4b1a4515981d9783e692f4a,23555,20048
45,9a6d422cc4b1a4515981d9783e692f4a,23555,22866
45,9a6d422cc4b1a4515981d9783e692f4a,29526,26966
45,9a6d422cc4b1a4515981d9783e692f4a,22428,22866
45,9a6d422cc4b1a4515981d9783e692f4a,29178,22866
45,9a6d422cc4b1a4515981d9783e692f4a,25665,23851
45,9a6d422cc4b1a4515981d9783e692f4a,22716,28420
45,9a6d422cc4b1a4515981d9783e692f4a,28603,128509
45,9a6d422cc4b1a4515981d9783e692f4a,26963,81095
45,9a6d422cc4b1a4515981d9783e692f4a,20390,81095
45,9a6d422cc4b1a4515981d9783e692f4a,21299,24739
45,9a6d422cc4b1a4515981d9783e692f4a,25710,28420
45,9a6d422cc4b1a4515981d9783e692f4a,29165,31403
45,9a6d422cc4b1a4515981d9783e692f4a,24620,28420
45,9a6d422cc4b1a4515981d9783e692f4a,21299,28605
45,9a6d422cc4b1a4515981d9783e692f4a,31403,128509
45,9a6d422cc4b1a4515981d9783e692f4a,29165,26966
45,9a6d422cc4b1a4515981d9783e692f4a,28603,29568
45,9a6d422cc4b1a4515981d9783e692f4a,28605,30259
45,9a6d422cc4b1a4515981d9783e692f4a,29526,31403
45,9a6d422cc4b1a4515981d9783e692f4a,29568,25709
45,9a6d422cc4b1a4515981d9783e692f4a,125907,29670
45,9a6d422cc4b1a4515981d9783e692f4a,28776,25710
45,9a6d422cc4b1a4515981d9783e692f4a,28776,22716
45,9a6d422cc4b1a4515981d9783e692f4a,20767,28432
45,9a6d422cc4b1a4515981d9783e692f4a,26999,20392
45,9a6d422cc4b1a4515981d9783e692f4a,28432,20048
45,9a6d422cc4b1a4515981d9783e692f4a,24739,30259
45,9a6d422cc4b1a4515981d9783e692f4a,23556,23555
45,9a6d422cc4b1a4515981d9783e692f4a,20179,31403
45,9a6d422cc4b1a4515981d9783e692f4a,29568,83330
45,9a6d422cc4b1a4515981d9783e692f4a,24620,23556
45,9a6d422cc4b1a4515981d9783e692f4a,28605,28432
45,9a6d422cc4b1a4515981d9783e692f4a,22716,23556
45,9a6d422cc4b1a4515981d9783e692f4a,29526,28603
45,9a6d422cc4b1a4515981d9783e692f4a,26999,26966
45,9a6d422cc4b1a4515981d9783e692f4a,20213,23556
45,9a6d422cc4b1a4515981d9783e692f4a,28420,23851
45,9a6d422cc4b1a4515981d9783e692f4a,24739,28432
45,9a6d422cc4b1a4515981d9783e692f4a,23556,21560
45,9a6d422cc4b1a4515981d9783e692f4a,20392,84894
45,9a6d422cc4b1a4515981d9783e692f4a,29165,20392
45,9a6d422cc4b1a4515981d9783e692f4a,21560,22866
45,9a6d422cc4b1a4515981d9783e692f4a,21299,29568
45,9a6d422cc4b1a4515981d9783e692f4a,125907,31783
45,9a6d422cc4b1a4515981d9783e692f4a,20767,30259
45,9a6d422cc4b1a4515981d9783e692f4a,29568,20390
45,9a6d422cc4b1a4515981d9783e692f4a,21560,20048
45,9a6d422cc4b1a4515981d9783e692f4a,21299,31403
45,9a6d422cc4b1a4515981d9783e692f4a,25664,25709
45,9a6d422cc4b1a4515981d9783e692f4a,26999,128509
45,9a6d422cc4b1a4515981d9783e692f4a,26966,31783
45,9a6d422cc4b1a4515981d9783e692f4a,23851,29313
45,9a6d422cc4b1a4515981d9783e692f4a,25665,27792
45,9a6d422cc4b1a4515981d9783e692f4a,25665,28655
45,9a6d422cc4b1a4515981d9783e692f4a,27792,28420
45,9a6d422cc4b1a4515981d9783e692f4a,28655,28420
45,9a6d422cc4b1a4515981d9783e692f4a,28776,21560
45,9a6d422cc4b1a4515981d9783e692f4a,20392,20179
45,9a6d422cc4b1a4515981d9783e692f4a,26999,24739
45,9a6d422cc4b1a4515981d9783e692f4a,25664,26963
45,9a6d422cc4b1a4515981d9783e692f4a,25664,20390
45,9a6d422cc4b1a4515981d9783e692f4a,25710,23851
45,9a6d422cc4b1a4515981d9783e692f4a,25665,28420
45,9a6d422cc4b1a4515981d9783e692f4a,22716,23851
45,9a6d422cc4b1a4515981d9783e692f4a,27792,28655
45,9a6d422cc4b1a4515981d9783e692f4a,26999,28605
45,9a6d422cc4b1a4515981d9783e692f4a,24620,23851
45,9a6d422cc4b1a4515981d9783e692f4a,25709,29313
45,9a6d422cc4b1a4515981d9783e692f4a,29526,29568
45,9a6d422cc4b1a4515981d9783e692f4a,28776,22428
45,9a6d422cc4b1a4515981d9783e692f4a,28776,23555
45,9a6d422cc4b1a4515981d9783e692f4a,28605,20213
45,9a6d422cc4b1a4515981d9783e692f4a,26966,125907
45,9a6d422cc4b1a4515981d9783e692f4a,28603,31403
45,9a6d422cc4b1a4515981d9783e692f4a,26966,29670
45,9a6d422cc4b1a4515981d9783e692f4a,23556,25710
45,9a6d422cc4b1a4515981d9783e692f4a,31783,84894
45,9a6d422cc4b1a4515981d9783e692f4a,21299,28603
45,9a6d422cc4b1a4515981d9783e692f4a,22428,20767
45,9a6d422cc4b1a4515981d9783e692f4a,29178,20767
45,9a6d422cc4b1a4515981d9783e692f4a,20213,23851
45,9a6d422cc4b1a4515981d9783e692f4a,25664,83330
45,9a6d422cc4b1a4515981d9783e692f4a,29165,128509
45,9a6d422cc4b1a4515981d9783e692f4a,23555,20767
45,9a6d422cc4b1a4515981d9783e692f4a,29165,29568
45,9a6d422cc4b1a4515981d9783e692f4a,23555,25708
45,9a6d422cc4b1a4515981d9783e692f4a,81095,30259
45,9a6d422cc4b1a4515981d9783e692f4a,22428,25708
45,9a6d422cc4b1a4515981d9783e692f4a,29178,25708
45,9a6d422cc4b1a4515981d9783e692f4a,28603,26966
45,9a6d422cc4b1a4515981d9783e692f4a,21299,20392
45,9a6d422cc4b1a4515981d9783e692f4a,83330,29313
45,9a6d422cc4b1a4515981d9783e692f4a,29526,128509
45,9a6d422cc4b1a4515981d9783e692f4a,20392,29670
45,9a6d422cc4b1a4515981d9783e692f4a,20179,128509
45,9a6d422cc4b1a4515981d9783e692f4a,20392,125907
45,9a6d422cc4b1a4515981d9783e692f4a,29526,24739
45,9a6d422cc4b1a4515981d9783e692f4a,29526,28605
45,9a6d422cc4b1a4515981d9783e692f4a,26999,29568
45,9a6d422cc4b1a4515981d9783e692f4a,81095,28432
45,9a6d422cc4b1a4515981d9783e692f4a,29670,84894
45,9a6d422cc4b1a4515981d9783e692f4a,26966,20179
45,9a6d422cc4b1a4515981d9783e692f4a,26963,29313
45,9a6d422cc4b1a4515981d9783e692f4a,125907,84894
45,9a6d422cc4b1a4515981d9783e692f4a,20390,29313
45,9a6d422cc4b1a4515981d9783e692f4a,21299,26966
45,9a6d422cc4b1a4515981d9783e692f4a,20392,31783
45,9a6d422cc4b1a4515981d9783e692f4a,28603,20392
45,9a6d422cc4b1a4515981d9783e692f4a,25665,23556
45,9a6d422cc4b1a4515981d9783e692f4a,23556,28776
45,9a6d422cc4b1a4515981d9783e692f4a,21299,29670
45,9a6d422cc4b1a4515981d9783e692f4a,26999,25664
45,9a6d422cc4b1a4515981d9783e692f4a,25665,28776
45,9a6d422cc4b1a4515981d9783e692f4a,21299,125907
45,9a6d422cc4b1a4515981d9783e692f4a,20213,21560
45,9a6d422cc4b1a4515981d9783e692f4a,22716,21560
45,9a6d422cc4b1a4515981d9783e692f4a,24620,21560
45,9a6d422cc4b1a4515981d9783e692f4a,31783,128509
45,9a6d422cc4b1a4515981d9783e692f4a,23851,20048
45,9a6d422cc4b1a4515981d9783e692f4a,28603,31783
45,9a6d422cc4b1a4515981d9783e692f4a,25664,30259
45,9a6d422cc4b1a4515981d9783e692f4a,29165,84894
45,9a6d422cc4b1a4515981d9783e692f4a,25709,20048
45,9a6d422cc4b1a4515981d9783e692f4a,20213,23555
45,9a6d422cc4b1a4515981d9783e692f4a,25709,22866
45,9a6d422cc4b1a4515981d9783e692f4a,28776,23851
45,9a6d422cc4b1a4515981d9783e692f4a,21299,31783
45,9a6d422cc4b1a4515981d9783e692f4a,26999,84894
45,9a6d422cc4b1a4515981d9783e692f4a,28603,29670
45,9a6d422cc4b1a4515981d9783e692f4a,25664,28432
45,9a6d422cc4b1a4515981d9783e692f4a,24620,22428
45,9a6d422cc4b1a4515981d9783e692f4a,24620,23555
45,9a6d422cc4b1a4515981d9783e692f4a,27792,28776
45,9a6d422cc4b1a4515981d9783e692f4a,28655,28776
45,9a6d422cc4b1a4515981d9783e692f4a,28603,125907
45,9a6d422cc4b1a4515981d9783e692f4a,22716,23555
45,9a6d422cc4b1a4515981d9783e692f4a,26966,31403
45,9a6d422cc4b1a4515981d9783e692f4a,83330,22866
45,9a6d422cc4b1a4515981d9783e692f4a,29526,25664
45,9a6d422cc4b1a4515981d9783e692f4a,31403,29670
45,9a6d422cc4b1a4515981d9783e692f4a,83330,20048
45,9a6d422cc4b1a4515981d9783e692f4a,21299,20179
45,9a6d422cc4b1a4515981d9783e692f4a,28420,28776
45,9a6d422cc4b1a4515981d9783e692f4a,25665,22716
45,9a6d422cc4b1a4515981d9783e692f4a,29670,128509
45,9a6d422cc4b1a4515981d9783e692f4a,21299,29526
45,9a6d422cc4b1a4515981d9783e692f4a,25665,25710
45,9a6d422cc4b1a4515981d9783e692f4a,23556,28420
45,9a6d422cc4b1a4515981d9783e692f4a,81095,25709
45,9a6d422cc4b1a4515981d9783e692f4a,20392,31403
45,9a6d422cc4b1a4515981d9783e692f4a,125907,128509
45,9a6d422cc4b1a4515981d9783e692f4a,22428,81095
45,9a6d422cc4b1a4515981d9783e692f4a,29178,81095
45,9a6d422cc4b1a4515981d9783e692f4a,23555,81095
45,9a6d422cc4b1a4515981d9783e692f4a,23556,27792
45,9a6d422cc4b1a4515981d9783e692f4a,23556,28655
45,9a6d422cc4b1a4515981d9783e692f4a,29526,84894
45,9a6d422cc4b1a4515981d9783e692f4a,27792,25710
45,9a6d422cc4b1a4515981d9783e692f4a,28655,25710
45,9a6d422cc4b1a4515981d9783e692f4a,26966,20392
45,9a6d422cc4b1a4515981d9783e692f4a,28603,20179
45,9a6d422cc4b1a4515981d9783e692f4a,26963,22866
45,9a6d422cc4b1a4515981d9783e692f4a,20390,22866
45,9a6d422cc4b1a4515981d9783e692f4a,26963,20048
45,9a6d422cc4b1a4515981d9783e692f4a,20390,20048
45,9a6d422cc4b1a4515981d9783e692f4a,20179,84894
45,9a6d422cc4b1a4515981d9783e692f4a,20767,31403
45,9a6d422cc4b1a4515981d9783e692f4a,21299,20213
45,9a6d422cc4b1a4515981d9783e692f4a,23556,22866
45,9a6d422cc4b1a4515981d9783e692f4a,28776,25708
45,9a6d422cc4b1a4515981d9783e692f4a,23556,20048
45,9a6d422cc4b1a4515981d9783e692f4a,29526,28432
45,9a6d422cc4b1a4515981d9783e692f4a,20179,28432
45,9a6d422cc4b1a4515981d9783e692f4a,125907,83330
45,9a6d422cc4b1a4515981d9783e692f4a,83330,28420
45,9a6d422cc4b1a4515981d9783e692f4a,125907,20390
45,9a6d422cc4b1a4515981d9783e692f4a,26963,27792
45,9a6d422cc4b1a4515981d9783e692f4a,26963,28655
45,9a6d422cc4b1a4515981d9783e692f4a,20390,27792
45,9a6d422cc4b1a4515981d9783e692f4a,20390,28655
45,9a6d422cc4b1a4515981d9783e692f4a,29568,31783
45,9a6d422cc4b1a4515981d9783e692f4a,24620,81095
45,9a6d422cc4b1a4515981d9783e692f4a,24739,31403
45,9a6d422cc4b1a4515981d9783e692f4a,20179,30259
45,9a6d422cc4b1a4515981d9783e692f4a,26963,28420
45,9a6d422cc4b1a4515981d9783e692f4a,20390,28420
45,9a6d422cc4b1a4515981d9783e692f4a,29526,30259
45,9a6d422cc4b1a4515981d9783e692f4a,22716,81095
45,9a6d422cc4b1a4515981d9783e692f4a,83330,27792
45,9a6d422cc4b1a4515981d9783e692f4a,83330,28655
45,9a6d422cc4b1a4515981d9783e692f4a,28605,31403
45,9a6d422cc4b1a4515981d9783e692f4a,29568,125907
45,9a6d422cc4b1a4515981d9783e692f4a,28603,20213
45,9a6d422cc4b1a4515981d9783e692f4a,20213,81095
45,9a6d422cc4b1a4515981d9783e692f4a,28420,29313
45,9a6d422cc4b1a4515981d9783e692f4a,25665,29165
45,9a6d422cc4b1a4515981d9783e692f4a,81095,128509
45,9a6d422cc4b1a4515981d9783e692f4a,29568,29670
45,9a6d422cc4b1a4515981d9783e692f4a,125907,25709
45,9a6d422cc4b1a4515981d9783e692f4a,29526,29178
45,9a6d422cc4b1a4515981d9783e692f4a,29165,30259
45,9a6d422cc4b1a4515981d9783e692f4a,27792,29313
45,9a6d422cc4b1a4515981d9783e692f4a,28655,29313
45,9a6d422cc4b1a4515981d9783e692f4a,26999,28432
45,9a6d422cc4b1a4515981d9783e692f4a,25664,84894
45,9a6d422cc4b1a4515981d9783e692f4a,28605,26966
45,9a6d422cc4b1a4515981d9783e692f4a,22428,21560
45,9a6d422cc4b1a4515981d9783e692f4a,29178,21560
45,9a6d422cc4b1a4515981d9783e692f4a,23555,21560
45,9a6d422cc4b1a4515981d9783e692f4a,25708,31783
45,9a6d422cc4b1a4515981d9783e692f4a,24739,26966
45,9a6d422cc4b1a4515981d9783e692f4a,24739,20392
45,9a6d422cc4b1a4515981d9783e692f4a,29165,28432
45,9a6d422cc4b1a4515981d9783e692f4a,26999,30259
45,9a6d422cc4b1a4515981d9783e692f4a,26963,23556
